quarter_id,indicator_code,value,value_status,source_file
2017Q2,inflation_yoy_accel,-0.0442,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2017Q2,growth_employment_gap,4.989,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2017Q3,underemployment_change_qoq,0.221,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2017Q3,underemployment_rate,16.283,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2017Q3,unemployment_rate,5.578,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2017Q3,employment_rate,94.422,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2017Q3,lfpr,60.636,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2017Q3,underemployment_change_yoy,-1.138,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2017Q3,gdp_growth_yoy,7.5,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2017Q3,gdp_growth_yoy_accel,0.3,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2017Q3,gdp_level,4.14264e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2017Q3,gdp_growth_qoq,-6.6413,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2017Q3,cpi_index,95.027,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2017Q3,inflation_yoy,2.6712,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2017Q3,inflation_yoy_accel,-0.1692,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2017Q3,growth_employment_gap,6.362,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2017Q4,underemployment_change_qoq,-0.36,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2017Q4,underemployment_rate,15.923,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2017Q4,unemployment_rate,4.997,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2017Q4,employment_rate,95.003,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2017Q4,lfpr,62.136,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2017Q4,underemployment_change_yoy,-2.093,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2017Q4,gdp_growth_yoy,6.6,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2017Q4,gdp_growth_yoy_accel,-0.9,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2017Q4,gdp_level,4.63603e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2017Q4,gdp_growth_qoq,11.9102,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2017Q4,cpi_index,96.1068,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2017Q4,inflation_yoy,3.0155,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2017Q4,inflation_yoy_accel,0.3444,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2017Q4,growth_employment_gap,4.507,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2018Q1,underemployment_change_qoq,2.033,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2018Q1,underemployment_rate,17.956,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2018Q1,unemployment_rate,5.264,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2018Q1,employment_rate,94.736,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2018Q1,lfpr,62.168,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2018Q1,underemployment_change_yoy,1.696,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2018Q1,gdp_growth_yoy,6.5,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2018Q1,gdp_growth_yoy_accel,-0.1,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2018Q1,gdp_level,4.21558e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2018Q1,gdp_growth_qoq,-9.0693,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2018Q1,cpi_index,97.8333,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2018Q1,inflation_yoy,3.7912,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2018Q1,inflation_yoy_accel,0.7757,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2018Q1,growth_employment_gap,8.196,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2018Q2,underemployment_change_qoq,-0.998,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2018Q2,underemployment_rate,16.958,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2018Q2,unemployment_rate,5.457,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2018Q2,employment_rate,94.543,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2018Q2,lfpr,60.913,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2018Q2,underemployment_change_yoy,0.896,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2018Q2,gdp_growth_yoy,6.4,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2018Q2,gdp_growth_yoy_accel,-0.1,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2018Q2,gdp_level,4.72038e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2018Q2,gdp_growth_qoq,11.9748,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2018Q2,cpi_index,99.0667,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2018Q2,inflation_yoy,4.6579,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2018Q2,inflation_yoy_accel,0.8667,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2018Q2,growth_employment_gap,7.296,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2018Q3,underemployment_change_qoq,0.269,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2018Q3,underemployment_rate,17.227,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2018Q3,unemployment_rate,5.42,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2018Q3,employment_rate,94.58,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2018Q3,lfpr,60.059,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2018Q3,underemployment_change_yoy,0.944,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2018Q3,gdp_growth_yoy,6.1,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2018Q3,gdp_growth_yoy_accel,-0.3,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2018Q3,gdp_level,4.39724e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2018Q3,gdp_growth_qoq,-6.8457,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2018Q3,cpi_index,101.133,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2018Q3,inflation_yoy,6.4259,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2018Q3,inflation_yoy_accel,1.768,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2018Q3,growth_employment_gap,7.044,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2018Q4,underemployment_change_qoq,-3.914,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2018Q4,underemployment_rate,13.313,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2018Q4,unemployment_rate,5.062,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2018Q4,employment_rate,94.938,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2018Q4,lfpr,60.553,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2018Q4,underemployment_change_yoy,-2.61,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2018Q4,gdp_growth_yoy,6.4,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2018Q4,gdp_growth_yoy_accel,0.3,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2018Q4,gdp_level,4.93199e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2018Q4,gdp_growth_qoq,12.161,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2018Q4,cpi_index,101.9,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2018Q4,inflation_yoy,6.0278,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2018Q4,inflation_yoy_accel,-0.3981,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2018Q4,growth_employment_gap,3.79,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2019Q1,underemployment_change_qoq,2.105,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2019Q1,underemployment_rate,15.418,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2019Q1,unemployment_rate,5.29,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2019Q1,employment_rate,94.71,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2019Q1,lfpr,60.238,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2019Q1,underemployment_change_yoy,-2.538,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2019Q1,gdp_growth_yoy,5.9,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2019Q1,gdp_growth_yoy_accel,-0.5,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2019Q1,gdp_level,4.46319e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2019Q1,gdp_growth_qoq,-9.5054,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2019Q1,cpi_index,101.6,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2019Q1,inflation_yoy,3.8501,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2019Q1,inflation_yoy_accel,-2.1777,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2019Q1,growth_employment_gap,3.362,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2019Q2,underemployment_change_qoq,-2.091,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2019Q2,underemployment_rate,13.327,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2019Q2,unemployment_rate,5.151,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2019Q2,employment_rate,94.849,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2019Q2,lfpr,61.34,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2019Q2,underemployment_change_yoy,-3.631,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2019Q2,gdp_growth_yoy,5.6,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2019Q2,gdp_growth_yoy_accel,-0.3,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2019Q2,gdp_level,4.98592e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2019Q2,gdp_growth_qoq,11.7122,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2019Q2,cpi_index,102.1,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2019Q2,inflation_yoy,3.0619,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2019Q2,inflation_yoy_accel,-0.7882,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2019Q2,growth_employment_gap,1.969,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2019Q3,underemployment_change_qoq,0.31,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2019Q3,underemployment_rate,13.637,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2019Q3,unemployment_rate,5.421,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2019Q3,employment_rate,94.579,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2019Q3,lfpr,62.059,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2019Q3,underemployment_change_yoy,-3.59,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2019Q3,gdp_growth_yoy,6.3,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2019Q3,gdp_growth_yoy_accel,0.7,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2019Q3,gdp_level,4.67554e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2019Q3,gdp_growth_qoq,-6.2251,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2019Q3,cpi_index,102.5,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2019Q3,inflation_yoy,1.3514,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2019Q3,inflation_yoy_accel,-1.7106,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2019Q3,growth_employment_gap,2.71,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2019Q4,underemployment_change_qoq,-0.853,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2019Q4,underemployment_rate,12.784,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2019Q4,unemployment_rate,4.588,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2019Q4,employment_rate,95.412,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2019Q4,lfpr,61.405,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2019Q4,underemployment_change_yoy,-0.529,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2019Q4,gdp_growth_yoy,6.6,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2019Q4,gdp_growth_yoy_accel,0.3,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2019Q4,gdp_level,5.2581e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2019Q4,gdp_growth_qoq,12.4596,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2019Q4,cpi_index,103.3,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2019Q4,inflation_yoy,1.3739,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2019Q4,inflation_yoy_accel,0.0225,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2019Q4,growth_employment_gap,6.071,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2020Q1,underemployment_change_qoq,2.022,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2020Q1,underemployment_rate,14.806,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2020Q1,unemployment_rate,5.322,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2020Q1,employment_rate,94.678,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2020Q1,lfpr,61.688,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2020Q1,underemployment_change_yoy,-0.612,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2020Q1,gdp_growth_yoy,-0.7,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2020Q1,gdp_growth_yoy_accel,-7.3,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2020Q1,gdp_level,4.43381e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2020Q1,gdp_growth_qoq,-15.6766,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2020Q1,cpi_index,104.167,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2020Q1,inflation_yoy,2.5262,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2020Q1,inflation_yoy_accel,1.1524,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2020Q1,growth_employment_gap,-1.312,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2020Q2,underemployment_change_qoq,4.106,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2020Q2,underemployment_rate,18.912,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2020Q2,unemployment_rate,17.605,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2020Q2,employment_rate,82.395,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2020Q2,lfpr,55.693,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2020Q2,underemployment_change_yoy,5.585,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2020Q2,gdp_growth_yoy,-16.9,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2020Q2,gdp_growth_yoy_accel,-16.2,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2020Q2,gdp_level,4.14294e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2020Q2,gdp_growth_qoq,-6.5601,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2020Q2,cpi_index,104,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2020Q2,inflation_yoy,1.8609,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2020Q2,inflation_yoy_accel,-0.6653,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2020Q2,growth_employment_gap,-11.315,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2020Q3,underemployment_change_qoq,-1.634,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2020Q3,underemployment_rate,17.278,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2020Q3,unemployment_rate,9.961,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2020Q3,employment_rate,90.039,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2020Q3,lfpr,61.937,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2020Q3,underemployment_change_yoy,3.641,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2020Q3,gdp_growth_yoy,-11.6,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2020Q3,gdp_growth_yoy_accel,5.3,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2020Q3,gdp_level,4.1355e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2020Q3,gdp_growth_qoq,-0.1797,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2020Q3,cpi_index,104.867,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2020Q3,inflation_yoy,2.3089,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2020Q3,inflation_yoy_accel,0.448,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2020Q3,growth_employment_gap,-7.959,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2020Q4,underemployment_change_qoq,-2.851,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2020Q4,underemployment_rate,14.427,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2020Q4,unemployment_rate,8.735,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2020Q4,employment_rate,91.265,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2020Q4,lfpr,58.742,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2020Q4,underemployment_change_yoy,1.643,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2020Q4,gdp_growth_yoy,-8.2,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2020Q4,gdp_growth_yoy_accel,3.4,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2020Q4,gdp_level,4.8256e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2020Q4,gdp_growth_qoq,16.6872,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2020Q4,cpi_index,106.267,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2020Q4,inflation_yoy,2.8719,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2020Q4,inflation_yoy_accel,0.563,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2020Q4,growth_employment_gap,-6.557,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2021Q1,underemployment_change_qoq,1.546,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2021Q1,underemployment_rate,15.973,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2021Q1,unemployment_rate,8.767,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2021Q1,employment_rate,91.233,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2021Q1,lfpr,60.498,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2021Q1,underemployment_change_yoy,1.167,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2021Q1,gdp_growth_yoy,-3.8,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2021Q1,gdp_growth_yoy_accel,4.4,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2021Q1,gdp_level,4.2668e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2021Q1,gdp_growth_qoq,-11.5799,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2021Q1,cpi_index,108.367,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2021Q1,inflation_yoy,4.032,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2021Q1,inflation_yoy_accel,1.1601,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2021Q1,growth_employment_gap,-2.633,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2021Q2,underemployment_change_qoq,1.251,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2021Q2,underemployment_rate,17.224,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2021Q2,unemployment_rate,8.728,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2021Q2,employment_rate,91.272,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2021Q2,lfpr,63.234,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2021Q2,underemployment_change_yoy,-1.688,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2021Q2,gdp_growth_yoy,12,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2021Q2,gdp_growth_yoy_accel,15.8,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2021Q2,gdp_level,4.64182e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2021Q2,gdp_growth_qoq,8.7895,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2021Q2,cpi_index,108.167,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2021Q2,inflation_yoy,4.0064,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2021Q2,inflation_yoy_accel,-0.0256,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2021Q2,growth_employment_gap,10.312,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2021Q3,underemployment_change_qoq,3.819,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2021Q3,underemployment_rate,21.043,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
